location_name,latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description
Can Tho,10.0341,105.7878,2026-05-24 18:00:00,28.8,80,63,0.0,51,21940.0,9.0,26.6,2,Nhieu may mot phan
Can Tho,10.0341,105.7878,2026-05-24 19:00:00,27.9,85,47,0.0,40,26400.0,7.7,26.6,1,Chu yeu quang
Can Tho,10.0341,105.7878,2026-05-24 20:00:00,27.4,87,32,0.0,36,25440.0,7.4,23.8,1,Chu yeu quang
Can Tho,10.0341,105.7878,2026-05-24 21:00:00,27.0,86,17,0.0,35,24500.0,8.3,19.8,1,Chu yeu quang
Can Tho,10.0341,105.7878,2026-05-24 22:00:00,26.8,87,6,0.0,34,23540.0,9.1,16.9,1,Chu yeu quang
Can Tho,10.0341,105.7878,2026-05-24 23:00:00,26.4,88,2,0.0,31,23540.0,8.7,16.2,1,Chu yeu quang
Can Tho,10.0341,105.7878,2026-05-25 00:00:00,26.1,90,3,0.0,29,23540.0,7.5,16.2,1,Chu yeu quang
Can Tho,10.0341,105.7878,2026-05-25 01:00:00,25.9,91,4,0.0,27,23540.0,6.8,16.6,1,Chu yeu quang
Can Tho,10.0341,105.7878,2026-05-25 02:00:00,25.8,91,5,0.1,58,19320.0,9.6,19.1,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-25 03:00:00,25.5,91,6,0.1,46,18420.0,9.5,22.7,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-25 04:00:00,25.1,92,9,0.1,34,17520.0,9.2,26.6,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-25 05:00:00,24.9,92,13,0.1,22,16620.0,8.7,30.6,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-25 06:00:00,24.8,91,19,0.1,14,15720.0,8.6,33.8,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-25 07:00:00,25.0,91,25,0.1,10,14820.0,8.7,36.4,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-25 08:00:00,25.6,88,31,0.2,13,13180.0,9.1,37.4,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-25 09:00:00,26.6,86,38,0.2,23,11540.0,9.8,37.8,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-25 10:00:00,27.9,83,44,0.2,35,9920.0,10.8,37.8,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-25 11:00:00,29.1,80,50,0.2,47,8280.0,11.5,37.1,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-25 12:00:00,30.0,78,57,0.2,57,6640.0,12.0,36.7,95,Dong
Can Tho,10.0341,105.7878,2026-05-25 13:00:00,30.5,77,63,0.2,62,5000.0,12.0,36.0,95,Dong
Can Tho,10.0341,105.7878,2026-05-25 14:00:00,30.4,78,70,0.5,61,7380.0,11.3,35.6,95,Dong
Can Tho,10.0341,105.7878,2026-05-25 15:00:00,29.9,81,76,0.5,55,9760.0,10.1,34.9,95,Dong
Can Tho,10.0341,105.7878,2026-05-25 16:00:00,29.1,83,81,0.5,48,12160.0,8.7,33.8,95,Dong
Can Tho,10.0341,105.7878,2026-05-25 17:00:00,28.2,87,85,0.5,39,14540.0,7.6,33.1,53,Mua phun vua
Can Tho,10.0341,105.7878,2026-05-25 18:00:00,27.5,90,87,0.5,31,16920.0,6.9,32.0,53,Mua phun vua
Can Tho,10.0341,105.7878,2026-05-25 19:00:00,26.9,92,84,0.5,25,19300.0,6.6,31.0,53,Mua phun vua
Can Tho,10.0341,105.7878,2026-05-25 20:00:00,26.6,93,74,0.0,21,19320.0,6.6,29.9,1,Chu yeu quang
Can Tho,10.0341,105.7878,2026-05-25 21:00:00,26.4,93,58,0.0,17,19340.0,7.0,28.1,0,Troi quang
Can Tho,10.0341,105.7878,2026-05-25 22:00:00,26.3,93,43,0.0,13,19360.0,7.9,26.6,0,Troi quang
Can Tho,10.0341,105.7878,2026-05-25 23:00:00,26.2,92,28,0.0,11,19360.0,9.1,25.2,0,Troi quang
