location_name,latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description
Tien Giang,10.3598,106.3567,2026-05-21 19:00:00,26.5,93,75,0.0,98,18060.0,0.6,4.0,3,Nhieu may
Tien Giang,10.3598,106.3567,2026-05-21 20:00:00,26.5,93,53,0.0,100,22220.0,0.7,2.2,3,Nhieu may
Tien Giang,10.3598,106.3567,2026-05-21 21:00:00,26.4,94,25,0.0,99,19240.0,2.2,3.6,3,Nhieu may
Tien Giang,10.3598,106.3567,2026-05-21 22:00:00,26.2,95,6,0.0,95,17740.0,2.3,3.6,3,Nhieu may
Tien Giang,10.3598,106.3567,2026-05-21 23:00:00,26.3,95,4,0.0,98,17340.0,4.2,6.1,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 00:00:00,26.5,93,8,0.0,69,17760.0,7.1,13.0,2,Nhieu may mot phan
An Giang,10.5216,105.1259,2026-05-19 01:00:00,26.4,95,4,0.0,99,18120.0,6.9,12.2,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 02:00:00,26.5,94,4,0.0,100,16820.0,7.6,13.3,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 03:00:00,26.8,91,7,0.0,100,18640.0,6.6,12.6,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 04:00:00,26.9,88,10,0.0,99,21300.0,8.9,14.8,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 05:00:00,26.8,87,12,0.0,96,12720.0,10.2,16.6,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 06:00:00,26.5,87,15,0.1,88,6440.0,13.2,20.9,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-19 07:00:00,27.0,87,22,0.3,93,4420.0,14.3,27.0,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-19 08:00:00,28.2,84,35,0.4,98,6840.0,12.9,27.4,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-19 09:00:00,29.8,76,52,0.2,95,10840.0,16.6,33.8,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-19 10:00:00,28.9,80,67,1.9,98,2940.0,19.3,40.3,80,Mua rao nhe
An Giang,10.5216,105.1259,2026-05-19 11:00:00,29.5,80,79,1.1,99,4540.0,15.0,37.8,55,Mua phun day
An Giang,10.5216,105.1259,2026-05-19 12:00:00,29.6,79,88,0.6,98,8260.0,16.6,36.0,53,Mua phun vua
An Giang,10.5216,105.1259,2026-05-19 13:00:00,31.2,71,94,0.2,98,11280.0,17.6,37.4,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-19 14:00:00,31.2,68,96,0.1,100,10480.0,18.7,39.2,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-19 15:00:00,31.4,66,94,0.1,99,14440.0,18.2,36.4,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-19 16:00:00,31.1,66,86,0.0,98,18800.0,18.4,34.9,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 17:00:00,30.6,67,68,0.0,99,27680.0,16.5,34.2,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 18:00:00,29.8,71,44,0.0,99,20040.0,13.6,29.9,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 19:00:00,28.8,76,24,0.0,99,25700.0,13.9,25.2,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 20:00:00,28.2,79,13,0.0,100,28140.0,13.0,24.5,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 21:00:00,27.9,81,7,0.0,98,17840.0,12.3,23.0,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 22:00:00,27.4,84,4,0.0,98,19040.0,12.1,22.3,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-19 23:00:00,27.0,85,5,0.0,99,19460.0,10.6,21.2,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-20 00:00:00,27.0,87,11,0.0,100,19760.0,10.3,18.7,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-20 01:00:00,26.9,88,18,0.0,100,17280.0,7.7,17.6,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-20 02:00:00,26.6,88,28,0.0,82,20160.0,9.3,16.2,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-20 03:00:00,26.4,89,39,0.0,98,9560.0,9.9,16.2,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-20 04:00:00,26.2,91,51,0.6,100,5940.0,8.4,18.4,53,Mua phun vua
An Giang,10.5216,105.1259,2026-05-20 05:00:00,25.5,94,63,0.8,99,5000.0,7.7,19.1,53,Mua phun vua
An Giang,10.5216,105.1259,2026-05-20 06:00:00,25.3,96,74,0.5,95,6820.0,6.5,14.8,53,Mua phun vua
An Giang,10.5216,105.1259,2026-05-20 07:00:00,25.8,93,82,0.3,97,4100.0,11.9,23.4,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-20 08:00:00,26.5,90,83,0.7,100,3880.0,11.3,24.1,53,Mua phun vua
An Giang,10.5216,105.1259,2026-05-20 09:00:00,27.8,88,81,0.6,97,6860.0,10.9,25.2,53,Mua phun vua
An Giang,10.5216,105.1259,2026-05-20 10:00:00,28.9,84,80,0.3,100,8340.0,11.4,25.2,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-20 11:00:00,30.1,78,84,0.2,94,6860.0,12.3,27.7,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-20 12:00:00,31.2,72,90,0.2,98,12340.0,15.9,33.1,95,Dong
An Giang,10.5216,105.1259,2026-05-20 13:00:00,32.1,67,94,0.1,98,17140.0,15.9,33.5,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-20 14:00:00,30.4,75,96,0.6,98,4280.0,16.7,39.6,53,Mua phun vua
An Giang,10.5216,105.1259,2026-05-20 15:00:00,27.5,87,96,1.2,93,4740.0,12.1,35.6,55,Mua phun day
An Giang,10.5216,105.1259,2026-05-20 16:00:00,28.1,85,92,0.3,100,18680.0,14.5,28.8,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-20 17:00:00,28.4,86,81,0.0,100,12700.0,10.0,28.1,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-20 18:00:00,28.0,85,65,0.1,100,14140.0,12.4,22.0,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-20 19:00:00,27.4,88,53,0.0,100,16540.0,11.9,21.2,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-20 20:00:00,27.1,88,47,0.0,95,16120.0,9.9,20.5,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-20 21:00:00,26.9,89,44,0.0,91,16800.0,9.7,16.9,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-20 22:00:00,26.6,91,43,0.0,100,17440.0,9.4,16.6,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-20 23:00:00,26.5,92,43,0.0,86,13660.0,9.7,16.6,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-21 00:00:00,26.3,94,45,0.0,73,16380.0,8.4,16.6,2,Nhieu may mot phan
An Giang,10.5216,105.1259,2026-05-21 01:00:00,25.9,94,49,0.0,55,6940.0,8.6,14.4,2,Nhieu may mot phan
An Giang,10.5216,105.1259,2026-05-21 02:00:00,24.8,97,56,6.6,100,1560.0,6.5,19.8,81,Mua rao vua
An Giang,10.5216,105.1259,2026-05-21 03:00:00,24.9,96,64,4.1,99,2880.0,5.9,14.8,81,Mua rao vua
An Giang,10.5216,105.1259,2026-05-21 04:00:00,24.2,97,71,7.8,100,1760.0,8.7,19.8,81,Mua rao vua
An Giang,10.5216,105.1259,2026-05-21 05:00:00,24.4,96,75,2.6,100,2340.0,6.8,18.4,81,Mua rao vua
An Giang,10.5216,105.1259,2026-05-21 06:00:00,24.5,96,77,1.1,97,5380.0,8.1,14.4,55,Mua phun day
An Giang,10.5216,105.1259,2026-05-21 07:00:00,25.0,94,76,0.2,100,6320.0,10.5,19.4,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-21 08:00:00,26.2,90,70,0.2,100,10480.0,11.4,24.5,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-21 09:00:00,27.5,87,62,0.1,100,8340.0,10.3,24.1,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-21 10:00:00,28.4,84,59,0.2,100,10540.0,11.1,25.2,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-21 11:00:00,28.6,82,67,0.4,100,8920.0,7.3,26.3,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-21 12:00:00,29.5,79,80,0.3,98,5880.0,12.9,26.3,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-21 13:00:00,30.4,75,90,0.3,98,11020.0,15.6,31.0,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-21 14:00:00,29.7,77,95,0.7,99,6200.0,15.8,32.8,53,Mua phun vua
An Giang,10.5216,105.1259,2026-05-21 15:00:00,28.7,83,98,2.5,98,7000.0,14.0,32.0,81,Mua rao vua
An Giang,10.5216,105.1259,2026-05-21 16:00:00,27.9,88,98,0.2,99,6600.0,12.5,27.7,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-21 17:00:00,28.1,89,94,0.1,100,15360.0,7.4,22.7,95,Dong
An Giang,10.5216,105.1259,2026-05-21 18:00:00,27.4,91,87,0.1,100,10240.0,6.5,14.0,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-21 19:00:00,26.9,94,76,0.0,100,6500.0,6.9,11.9,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-21 20:00:00,26.8,93,58,0.3,100,8440.0,5.3,11.9,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-21 21:00:00,26.6,95,36,0.1,100,13840.0,5.5,9.4,51,Mua phun nhe
An Giang,10.5216,105.1259,2026-05-21 22:00:00,26.4,97,22,0.0,100,10780.0,4.9,9.4,3,Nhieu may
An Giang,10.5216,105.1259,2026-05-21 23:00:00,26.1,96,21,0.0,99,5560.0,4.4,10.4,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-19 00:00:00,26.0,92,10,0.0,98,14980.0,5.2,10.8,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-19 01:00:00,26.0,92,0,0.0,99,19700.0,5.9,10.8,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-19 02:00:00,26.0,91,0,0.0,100,21860.0,5.6,10.8,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-19 03:00:00,26.0,91,5,0.0,99,21000.0,5.3,10.8,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-19 04:00:00,26.2,90,10,0.0,100,20840.0,7.9,14.0,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-19 05:00:00,26.2,90,13,0.0,100,22320.0,7.6,14.4,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-19 06:00:00,26.5,90,16,0.0,99,21300.0,6.4,13.7,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-19 07:00:00,27.4,87,22,0.1,98,4300.0,11.5,21.2,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-19 08:00:00,27.1,88,33,0.6,95,5260.0,13.5,27.7,53,Mua phun vua
Can Tho,10.0341,105.7878,2026-05-19 09:00:00,28.5,82,46,0.2,98,9220.0,12.0,28.4,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-19 10:00:00,29.9,78,59,0.2,98,13100.0,14.3,37.8,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-19 11:00:00,30.7,75,71,0.1,100,14760.0,13.8,34.6,95,Dong
Can Tho,10.0341,105.7878,2026-05-19 12:00:00,27.4,86,83,2.4,100,2240.0,20.0,42.1,80,Mua rao nhe
Can Tho,10.0341,105.7878,2026-05-19 13:00:00,27.4,91,92,1.8,99,6500.0,4.7,42.8,80,Mua rao nhe
Can Tho,10.0341,105.7878,2026-05-19 14:00:00,28.2,88,97,0.6,96,4520.0,9.9,21.6,53,Mua phun vua
Can Tho,10.0341,105.7878,2026-05-19 15:00:00,29.0,83,100,0.6,98,6680.0,9.8,27.7,53,Mua phun vua
Can Tho,10.0341,105.7878,2026-05-19 16:00:00,29.2,82,96,0.2,99,8120.0,8.8,25.2,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-19 17:00:00,28.0,87,84,0.6,99,4700.0,8.1,22.7,53,Mua phun vua
Can Tho,10.0341,105.7878,2026-05-19 18:00:00,27.8,91,66,0.2,99,6860.0,4.4,15.8,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-19 19:00:00,27.5,92,49,0.1,98,14260.0,6.8,11.5,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-19 20:00:00,27.4,92,32,0.0,98,8420.0,7.2,13.0,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-19 21:00:00,27.0,92,15,0.1,100,14040.0,7.4,13.3,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-19 22:00:00,26.6,93,4,0.0,100,17780.0,4.2,13.3,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-19 23:00:00,26.4,93,0,0.0,99,18220.0,7.4,13.0,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-20 00:00:00,26.1,92,2,0.0,99,19200.0,6.9,14.0,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-20 01:00:00,25.9,93,8,0.0,96,19500.0,5.8,13.3,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-20 02:00:00,25.8,93,20,0.0,83,19800.0,6.7,13.0,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-20 03:00:00,25.6,93,36,0.0,86,20320.0,8.5,15.1,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-20 04:00:00,25.5,93,49,0.0,95,19540.0,9.0,16.6,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-20 05:00:00,25.1,96,58,0.8,99,4000.0,8.2,18.0,53,Mua phun vua
Can Tho,10.0341,105.7878,2026-05-20 06:00:00,25.2,96,64,0.3,100,8580.0,9.1,16.2,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-20 07:00:00,26.1,93,67,0.4,99,12200.0,9.5,20.5,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-20 08:00:00,27.2,87,64,0.0,100,17740.0,9.2,21.6,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-20 09:00:00,28.7,81,57,0.1,100,20600.0,11.7,25.6,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-20 10:00:00,29.4,77,55,0.1,96,9780.0,11.6,26.3,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-20 11:00:00,30.8,72,63,0.1,55,20300.0,11.3,27.7,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-20 12:00:00,31.6,71,77,0.1,75,5400.0,10.3,28.8,95,Dong
Can Tho,10.0341,105.7878,2026-05-20 13:00:00,31.9,69,88,0.4,79,10400.0,11.9,28.4,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-20 14:00:00,32.1,69,95,0.1,100,15200.0,12.9,30.6,95,Dong
Can Tho,10.0341,105.7878,2026-05-20 15:00:00,26.8,88,100,13.0,99,1460.0,18.8,38.9,81,Mua rao vua
Can Tho,10.0341,105.7878,2026-05-20 16:00:00,26.5,93,100,5.0,100,1940.0,7.1,37.4,81,Mua rao vua
Can Tho,10.0341,105.7878,2026-05-20 17:00:00,26.6,94,94,2.6,99,2720.0,5.9,14.0,81,Mua rao vua
Can Tho,10.0341,105.7878,2026-05-20 18:00:00,26.6,95,84,1.1,98,4700.0,7.5,13.3,55,Mua phun day
Can Tho,10.0341,105.7878,2026-05-20 19:00:00,26.4,95,71,0.3,100,10420.0,7.5,14.4,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-20 20:00:00,26.2,96,53,0.0,99,17300.0,6.1,13.0,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-20 21:00:00,26.2,96,33,0.0,99,19880.0,6.7,12.6,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-20 22:00:00,26.2,96,20,0.0,100,20140.0,5.6,11.9,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-20 23:00:00,26.1,96,19,0.0,97,20300.0,7.1,13.0,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-21 00:00:00,26.0,96,24,0.0,77,15300.0,6.3,13.0,2,Nhieu may mot phan
Can Tho,10.0341,105.7878,2026-05-21 01:00:00,26.0,96,31,0.0,94,20420.0,5.0,11.5,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-21 02:00:00,25.9,96,38,0.0,87,20240.0,7.0,12.6,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-21 03:00:00,25.3,95,47,0.6,100,3280.0,9.2,16.2,53,Mua phun vua
Can Tho,10.0341,105.7878,2026-05-21 04:00:00,25.2,96,55,0.9,98,4240.0,8.7,17.3,53,Mua phun vua
Can Tho,10.0341,105.7878,2026-05-21 05:00:00,24.6,97,61,1.5,100,3480.0,8.4,18.7,80,Mua rao nhe
Can Tho,10.0341,105.7878,2026-05-21 06:00:00,24.5,97,66,0.6,95,4160.0,7.6,16.9,53,Mua phun vua
Can Tho,10.0341,105.7878,2026-05-21 07:00:00,25.2,93,69,0.3,100,7760.0,9.1,18.7,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-21 08:00:00,25.8,90,67,0.1,99,17680.0,9.2,21.2,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-21 09:00:00,27.4,84,64,0.0,100,10580.0,9.8,23.0,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-21 10:00:00,28.6,80,63,0.1,100,14740.0,11.5,27.4,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-21 11:00:00,28.3,81,69,0.1,99,14060.0,11.4,27.0,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-21 12:00:00,29.3,79,78,0.0,99,14320.0,7.1,27.4,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-21 13:00:00,30.8,72,86,0.1,100,6840.0,10.2,24.1,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-21 14:00:00,31.0,73,93,0.1,100,17480.0,10.4,28.4,95,Dong
Can Tho,10.0341,105.7878,2026-05-21 15:00:00,26.6,92,99,5.5,100,2260.0,10.4,37.1,81,Mua rao vua
Can Tho,10.0341,105.7878,2026-05-21 16:00:00,27.2,91,100,1.6,100,5140.0,5.0,24.1,80,Mua rao nhe
Can Tho,10.0341,105.7878,2026-05-21 17:00:00,27.4,90,96,0.2,98,12320.0,6.4,16.6,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-21 18:00:00,27.1,92,88,0.0,99,18180.0,3.0,13.0,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-21 19:00:00,27.0,93,75,0.0,99,21680.0,1.0,5.8,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-21 20:00:00,26.8,94,54,0.0,98,19480.0,1.3,2.9,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-21 21:00:00,27.0,93,29,0.0,99,13940.0,1.2,2.5,3,Nhieu may
Can Tho,10.0341,105.7878,2026-05-21 22:00:00,26.8,94,12,0.1,99,10300.0,3.5,5.8,51,Mua phun nhe
Can Tho,10.0341,105.7878,2026-05-21 23:00:00,26.8,95,11,0.0,95,17480.0,4.9,9.0,3,Nhieu may
