location_name,latitude,longitude,timestamp,source,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description,hour,date,dayofweek,month,flyability_score,fly_label,risk_level
Ha Noi,21.0285,105.8542,2026-05-29 17:00:00,WeatherAPI,33.6,58,0,0.0,55,9000.0,9.0,14.8,1087,Thundery outbreaks in nearby,17,2026-05-29,4,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-30 06:00:00,WeatherAPI,27.2,84,71,0.02,88,10000.0,6.5,10.8,1063,Patchy rain nearby,6,2026-05-30,5,5,0.6,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-05-30 07:00:00,WeatherAPI,28.0,80,73,0.04,80,10000.0,6.8,10.2,1063,Patchy rain nearby,7,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-05-30 08:00:00,WeatherAPI,28.7,76,100,0.37,87,9000.0,6.1,8.6,1063,Patchy rain nearby,8,2026-05-30,5,5,0.6,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-05-30 09:00:00,WeatherAPI,30.2,67,100,0.25,87,9000.0,5.0,6.3,1063,Patchy rain nearby,9,2026-05-30,5,5,0.6,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-05-30 10:00:00,WeatherAPI,31.7,59,0,0.0,24,10000.0,6.1,7.8,1000,Sunny,10,2026-05-30,5,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-30 11:00:00,WeatherAPI,31.5,59,100,0.78,79,9000.0,11.2,13.5,1063,Patchy rain nearby,11,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-05-30 12:00:00,WeatherAPI,32.4,56,0,0.0,38,10000.0,10.1,13.8,1003,Partly Cloudy,12,2026-05-30,5,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-30 13:00:00,WeatherAPI,33.4,53,0,0.0,95,10000.0,11.5,13.6,1009,Overcast,13,2026-05-30,5,5,0.9,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-30 14:00:00,WeatherAPI,33.3,52,84,0.04,95,10000.0,13.0,14.9,1063,Patchy rain nearby,14,2026-05-30,5,5,0.6,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-05-30 15:00:00,WeatherAPI,31.7,60,100,0.1,71,10000.0,14.8,20.2,1063,Patchy rain nearby,15,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-05-30 16:00:00,WeatherAPI,30.1,68,100,0.22,56,10000.0,15.5,22.5,1240,Light rain shower,16,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-05-30 17:00:00,WeatherAPI,29.3,72,86,0.02,87,10000.0,14.0,19.9,1063,Patchy rain nearby,17,2026-05-30,5,5,0.6,NO_FLY,MEDIUM
Ho Chi Minh,10.7769,106.7009,2026-05-28 06:00:00,WeatherAPI,28.0,79,100,0.58,72,9000.0,5.8,8.1,1063,Patchy rain nearby,6,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Ho Chi Minh,10.7769,106.7009,2026-05-28 07:00:00,WeatherAPI,29.1,74,0,0.0,22,10000.0,6.8,8.6,1000,Sunny,7,2026-05-28,3,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-28 08:00:00,WeatherAPI,30.9,65,0,0.0,46,9000.0,7.9,9.1,1087,Thundery outbreaks in nearby,8,2026-05-28,3,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-28 09:00:00,WeatherAPI,32.6,56,0,0.0,37,10000.0,11.2,12.9,1003,Partly Cloudy,9,2026-05-28,3,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-28 10:00:00,WeatherAPI,34.1,50,0,0.0,28,10000.0,11.9,13.7,1003,Partly Cloudy,10,2026-05-28,3,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-28 11:00:00,WeatherAPI,31.2,75,0,0.0,50,10000.0,11.5,13.2,1003,Partly cloudy,11,2026-05-28,3,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-28 12:00:00,WeatherAPI,35.6,44,0,0.0,57,10000.0,11.9,13.7,1003,Partly Cloudy,12,2026-05-28,3,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-28 13:00:00,WeatherAPI,35.0,45,100,0.21,71,10000.0,10.1,12.0,1240,Light rain shower,13,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Ho Chi Minh,10.7769,106.7009,2026-05-28 14:00:00,WeatherAPI,34.9,45,100,0.26,66,10000.0,4.7,5.9,1240,Light rain shower,14,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Ho Chi Minh,10.7769,106.7009,2026-05-28 15:00:00,WeatherAPI,35.3,43,0,0.0,53,10000.0,1.1,1.3,1003,Partly Cloudy,15,2026-05-28,3,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-28 16:00:00,WeatherAPI,34.9,45,0,0.0,49,10000.0,7.9,10.5,1003,Partly Cloudy,16,2026-05-28,3,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-28 17:00:00,WeatherAPI,33.1,54,0,0.0,51,10000.0,18.0,24.3,1003,Partly Cloudy,17,2026-05-28,3,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 06:00:00,WeatherAPI,26.7,72,0,0.0,47,10000.0,2.2,3.4,1003,Partly Cloudy,6,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 07:00:00,WeatherAPI,27.1,71,0,0.0,53,10000.0,3.2,4.8,1003,Partly Cloudy,7,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 08:00:00,WeatherAPI,27.2,72,0,0.0,50,10000.0,2.9,4.1,1003,Partly Cloudy,8,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 09:00:00,WeatherAPI,27.3,71,0,0.0,57,10000.0,0.4,0.5,1003,Partly Cloudy,9,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 10:00:00,WeatherAPI,27.5,70,0,0.0,45,10000.0,1.1,1.5,1003,Partly Cloudy,10,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 11:00:00,WeatherAPI,28.1,66,0,0.0,49,10000.0,3.2,4.2,1003,Partly Cloudy,11,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 12:00:00,WeatherAPI,29.8,58,0,0.0,49,10000.0,3.2,3.7,1003,Partly Cloudy,12,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 13:00:00,WeatherAPI,30.7,54,0,0.0,47,10000.0,5.8,6.6,1003,Partly Cloudy,13,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 14:00:00,WeatherAPI,31.0,53,0,0.0,46,10000.0,7.2,8.4,1003,Partly Cloudy,14,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 15:00:00,WeatherAPI,30.4,56,0,0.0,48,10000.0,6.8,9.1,1003,Partly Cloudy,15,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 16:00:00,WeatherAPI,29.6,60,0,0.0,77,10000.0,6.8,9.6,1006,Cloudy,16,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-29 17:00:00,WeatherAPI,28.9,64,0,0.0,53,10000.0,7.9,11.8,1003,Partly Cloudy,17,2026-05-29,4,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-30 06:00:00,WeatherAPI,26.8,82,0,0.0,87,10000.0,6.5,9.4,1006,Cloudy,6,2026-05-30,5,5,0.9,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-30 07:00:00,WeatherAPI,27.2,80,0,0.0,79,10000.0,5.8,8.0,1006,Cloudy,7,2026-05-30,5,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-30 08:00:00,WeatherAPI,27.6,78,0,0.0,40,10000.0,5.0,6.8,1003,Partly Cloudy,8,2026-05-30,5,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-30 09:00:00,WeatherAPI,28.8,70,0,0.0,26,10000.0,7.9,9.9,1003,Partly Cloudy,9,2026-05-30,5,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-30 10:00:00,WeatherAPI,30.0,64,0,0.0,43,10000.0,10.1,11.8,1003,Partly Cloudy,10,2026-05-30,5,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-30 11:00:00,WeatherAPI,31.5,57,0,0.0,39,10000.0,12.6,14.5,1003,Partly Cloudy,11,2026-05-30,5,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-30 12:00:00,WeatherAPI,32.4,53,0,0.0,87,10000.0,14.0,16.2,1006,Cloudy,12,2026-05-30,5,5,0.9,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-30 13:00:00,WeatherAPI,32.9,52,0,0.0,80,10000.0,15.8,18.2,1006,Cloudy,13,2026-05-30,5,5,1.0,FLY,LOW
Ho Chi Minh,10.7769,106.7009,2026-05-30 14:00:00,WeatherAPI,33.1,52,100,0.11,98,10000.0,17.3,19.9,1063,Patchy rain nearby,14,2026-05-30,5,5,0.6,NO_FLY,MEDIUM
Ho Chi Minh,10.7769,106.7009,2026-05-30 15:00:00,WeatherAPI,32.5,55,100,0.1,87,10000.0,19.1,22.0,1063,Patchy rain nearby,15,2026-05-30,5,5,0.6,NO_FLY,MEDIUM
Ho Chi Minh,10.7769,106.7009,2026-05-30 16:00:00,WeatherAPI,31.6,59,100,0.14,65,10000.0,20.2,24.2,1063,Patchy rain nearby,16,2026-05-30,5,5,0.4,NO_FLY,HIGH
Ho Chi Minh,10.7769,106.7009,2026-05-30 17:00:00,WeatherAPI,30.8,62,0,0.0,59,10000.0,19.4,24.1,1003,Partly Cloudy,17,2026-05-30,5,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-28 06:00:00,WeatherAPI,27.1,84,85,0.03,80,10000.0,5.8,8.7,1063,Patchy rain nearby,6,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-28 07:00:00,WeatherAPI,28.6,77,0,0.0,22,10000.0,7.2,9.0,1000,Sunny,7,2026-05-28,3,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-28 08:00:00,WeatherAPI,30.6,68,100,0.8,89,10000.0,9.4,10.9,1273,Patchy light rain in area with thunder,8,2026-05-28,3,5,0.6,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-28 09:00:00,WeatherAPI,32.1,59,0,0.0,46,10000.0,12.6,15.2,1003,Partly Cloudy,9,2026-05-28,3,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-28 10:00:00,WeatherAPI,33.2,54,0,0.0,29,10000.0,13.0,15.6,1003,Partly Cloudy,10,2026-05-28,3,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-28 11:00:00,WeatherAPI,31.2,75,0,0.0,50,10000.0,10.8,13.0,1003,Partly cloudy,11,2026-05-28,3,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-28 12:00:00,WeatherAPI,35.1,46,0,0.0,51,10000.0,8.6,10.4,1003,Partly Cloudy,12,2026-05-28,3,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-28 13:00:00,WeatherAPI,35.3,44,76,0.03,57,10000.0,7.9,9.7,1063,Patchy rain nearby,13,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-28 14:00:00,WeatherAPI,35.3,44,100,0.05,73,10000.0,7.2,8.9,1063,Patchy rain nearby,14,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-28 15:00:00,WeatherAPI,34.7,47,0,0.0,53,10000.0,9.4,11.8,1003,Partly Cloudy,15,2026-05-28,3,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-28 16:00:00,WeatherAPI,33.3,53,0,0.0,43,10000.0,11.9,16.1,1003,Partly Cloudy,16,2026-05-28,3,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-28 17:00:00,WeatherAPI,32.0,59,75,0.01,67,10000.0,12.6,18.6,1063,Patchy rain nearby,17,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-29 06:00:00,WeatherAPI,26.5,70,0,0.0,47,10000.0,2.5,4.3,1003,Partly Cloudy,6,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-29 07:00:00,WeatherAPI,26.8,69,0,0.0,45,10000.0,2.9,4.5,1003,Partly Cloudy,7,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-29 08:00:00,WeatherAPI,27.9,64,0,0.0,55,10000.0,2.5,3.3,1003,Partly Cloudy,8,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-29 09:00:00,WeatherAPI,28.1,64,0,0.0,74,10000.0,2.9,3.8,1006,Cloudy,9,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-29 10:00:00,WeatherAPI,27.8,66,0,0.0,55,10000.0,3.2,4.5,1003,Partly Cloudy,10,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-29 11:00:00,WeatherAPI,28.0,65,0,0.0,53,10000.0,4.7,6.3,1003,Partly Cloudy,11,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-29 12:00:00,WeatherAPI,28.3,64,0,0.0,47,10000.0,2.9,3.8,1003,Partly Cloudy,12,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-29 13:00:00,WeatherAPI,28.7,61,0,0.0,48,10000.0,3.2,4.2,1003,Partly Cloudy,13,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-29 14:00:00,WeatherAPI,30.3,56,0,0.0,46,10000.0,6.8,7.9,1003,Partly Cloudy,14,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-29 15:00:00,WeatherAPI,29.8,60,0,0.0,44,10000.0,7.9,10.2,1003,Partly Cloudy,15,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-29 16:00:00,WeatherAPI,29.0,66,0,0.0,48,10000.0,7.9,11.1,1003,Partly Cloudy,16,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-29 17:00:00,WeatherAPI,28.6,71,0,0.0,63,10000.0,8.6,12.6,1006,Cloudy,17,2026-05-29,4,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-30 06:00:00,WeatherAPI,26.0,87,78,0.01,100,10000.0,5.0,7.7,1063,Patchy rain nearby,6,2026-05-30,5,5,0.6,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-30 07:00:00,WeatherAPI,26.9,82,89,0.01,96,10000.0,5.8,7.9,1063,Patchy rain nearby,7,2026-05-30,5,5,0.6,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-30 08:00:00,WeatherAPI,28.2,75,68,0.01,57,10000.0,6.1,7.6,1063,Patchy rain nearby,8,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-30 09:00:00,WeatherAPI,29.1,69,100,0.46,73,5000.0,8.6,10.8,1150,Patchy light drizzle,9,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-30 10:00:00,WeatherAPI,30.2,63,0,0.0,34,10000.0,11.5,13.9,1003,Partly Cloudy,10,2026-05-30,5,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-30 11:00:00,WeatherAPI,30.2,63,0,0.0,79,10000.0,13.0,16.2,1006,Cloudy,11,2026-05-30,5,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-30 12:00:00,WeatherAPI,29.9,65,0,0.0,100,10000.0,13.0,16.3,1009,Overcast,12,2026-05-30,5,5,0.9,FLY,LOW
Long An,10.536,106.4052,2026-05-30 13:00:00,WeatherAPI,29.9,65,0,0.0,40,10000.0,13.7,16.9,1003,Partly Cloudy,13,2026-05-30,5,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-30 14:00:00,WeatherAPI,30.9,61,100,0.15,50,5000.0,16.2,18.6,1150,Patchy light drizzle,14,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-30 15:00:00,WeatherAPI,31.7,59,100,0.08,67,10000.0,18.4,21.1,1063,Patchy rain nearby,15,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-30 16:00:00,WeatherAPI,31.1,61,68,0.02,73,10000.0,20.5,24.3,1063,Patchy rain nearby,16,2026-05-30,5,5,0.4,NO_FLY,HIGH
Long An,10.536,106.4052,2026-05-30 17:00:00,WeatherAPI,29.8,67,0,0.0,72,10000.0,19.1,23.3,1006,Cloudy,17,2026-05-30,5,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-28 06:00:00,WeatherAPI,26.5,88,0,0.0,19,10000.0,6.1,9.9,1000,Sunny,6,2026-05-28,3,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-28 07:00:00,WeatherAPI,28.4,79,0,0.0,28,9000.0,7.6,9.8,1087,Thundery outbreaks in nearby,7,2026-05-28,3,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-28 08:00:00,WeatherAPI,30.2,71,100,0.82,72,10000.0,10.1,11.7,1273,Patchy light rain in area with thunder,8,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-28 09:00:00,WeatherAPI,31.8,64,0,0.0,19,10000.0,11.2,13.9,1000,Sunny,9,2026-05-28,3,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-28 10:00:00,WeatherAPI,33.0,56,0,0.0,17,10000.0,11.5,14.5,1000,Sunny,10,2026-05-28,3,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-28 11:00:00,WeatherAPI,31.2,75,86,0.04,50,10000.0,9.7,12.2,1003,Partly cloudy,11,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-28 12:00:00,WeatherAPI,35.1,47,75,0.05,56,10000.0,7.9,10.2,1063,Patchy rain nearby,12,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-28 13:00:00,WeatherAPI,34.7,49,100,0.11,76,9000.0,6.8,8.8,1087,Thundery outbreaks in nearby,13,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-28 14:00:00,WeatherAPI,33.7,54,71,0.04,58,9000.0,7.6,10.9,1087,Thundery outbreaks in nearby,14,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-28 15:00:00,WeatherAPI,32.7,58,0,0.0,54,9000.0,9.0,13.6,1087,Thundery outbreaks in nearby,15,2026-05-28,3,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-28 16:00:00,WeatherAPI,32.3,59,0,0.0,51,9000.0,7.6,11.4,1087,Thundery outbreaks in nearby,16,2026-05-28,3,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-28 17:00:00,WeatherAPI,31.8,62,100,0.33,52,5000.0,5.0,8.1,1150,Patchy light drizzle,17,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-29 06:00:00,WeatherAPI,25.1,84,0,0.0,46,10000.0,5.8,11.3,1003,Partly Cloudy,6,2026-05-29,4,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-29 07:00:00,WeatherAPI,25.3,82,0,0.0,31,10000.0,4.0,7.8,1003,Partly Cloudy,7,2026-05-29,4,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-29 08:00:00,WeatherAPI,26.2,78,0,0.0,46,10000.0,2.5,4.3,1003,Partly Cloudy,8,2026-05-29,4,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-29 09:00:00,WeatherAPI,27.7,71,0,0.0,48,10000.0,1.4,2.0,1003,Partly Cloudy,9,2026-05-29,4,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-29 10:00:00,WeatherAPI,29.0,66,0,0.0,65,10000.0,1.8,2.2,1006,Cloudy,10,2026-05-29,4,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-29 11:00:00,WeatherAPI,29.1,66,100,0.11,64,10000.0,2.9,3.7,1063,Patchy rain nearby,11,2026-05-29,4,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-29 12:00:00,WeatherAPI,28.1,71,0,0.0,45,10000.0,2.5,3.8,1003,Partly Cloudy,12,2026-05-29,4,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-29 13:00:00,WeatherAPI,28.1,71,0,0.0,47,10000.0,2.2,3.2,1003,Partly Cloudy,13,2026-05-29,4,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-29 14:00:00,WeatherAPI,29.1,67,0,0.0,47,10000.0,4.7,6.2,1003,Partly Cloudy,14,2026-05-29,4,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-29 15:00:00,WeatherAPI,29.1,70,0,0.0,54,10000.0,7.2,9.5,1003,Partly Cloudy,15,2026-05-29,4,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-29 16:00:00,WeatherAPI,28.3,75,0,0.0,54,10000.0,8.3,11.7,1003,Partly Cloudy,16,2026-05-29,4,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-29 17:00:00,WeatherAPI,27.8,78,0,0.0,47,9000.0,9.4,13.6,1087,Thundery outbreaks in nearby,17,2026-05-29,4,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-30 06:00:00,WeatherAPI,25.3,92,0,0.0,100,10000.0,4.0,6.7,1009,Overcast,6,2026-05-30,5,5,0.9,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-30 07:00:00,WeatherAPI,26.0,90,0,0.0,92,10000.0,4.7,7.2,1009,Overcast,7,2026-05-30,5,5,0.9,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-30 08:00:00,WeatherAPI,26.8,85,100,1.06,50,10000.0,4.3,6.4,1240,Light rain shower,8,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-30 09:00:00,WeatherAPI,27.5,81,100,0.9,82,10000.0,6.1,9.6,1240,Light rain shower,9,2026-05-30,5,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-30 10:00:00,WeatherAPI,27.8,79,0,0.0,61,10000.0,7.6,11.4,1003,Partly Cloudy,10,2026-05-30,5,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-30 11:00:00,WeatherAPI,27.8,80,100,0.06,62,10000.0,9.0,12.8,1063,Patchy rain nearby,11,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-30 12:00:00,WeatherAPI,27.5,82,100,0.49,77,10000.0,10.4,15.8,1240,Light rain shower,12,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-30 13:00:00,WeatherAPI,27.5,82,88,0.04,88,10000.0,11.9,16.3,1063,Patchy rain nearby,13,2026-05-30,5,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-30 14:00:00,WeatherAPI,28.3,77,100,0.09,80,10000.0,14.0,17.3,1063,Patchy rain nearby,14,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-30 15:00:00,WeatherAPI,29.5,71,61,0.01,79,10000.0,15.8,18.2,1063,Patchy rain nearby,15,2026-05-30,5,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-30 16:00:00,WeatherAPI,28.7,73,0,0.0,41,10000.0,16.9,20.5,1003,Partly Cloudy,16,2026-05-30,5,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-30 17:00:00,WeatherAPI,27.6,79,0,0.0,37,10000.0,15.1,19.5,1003,Partly Cloudy,17,2026-05-30,5,5,1.0,FLY,LOW
