location_name,timestamp,temperature_2m,relative_humidity_2m,precipitation_probability,wind_speed_10m,wind_gusts_10m,flyability_score,crop_condition,dynamic_flow_rate_pct,decision_action,model_action,recommendation_text
An Giang,2026-05-26 17:00:00,32.3,57,77,27.4,35.6,0.42,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 77%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-27 06:00:00,28.4,76,0,12.2,18.3,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 12.2 km/h, gio giat 18.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
An Giang,2026-05-27 07:00:00,29.5,72,0,14.0,18.2,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 14.0 km/h, gio giat 18.2 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
An Giang,2026-05-27 08:00:00,31.0,64,0,16.2,18.6,1.0,HEALTHY,90.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 16.2 km/h, gio giat 18.6 km/h, xac suat mua 0%. De xuat flow-rate 90.0%."
An Giang,2026-05-27 09:00:00,32.8,56,0,16.6,19.0,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 16.6 km/h, gio giat 19.0 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
An Giang,2026-05-27 10:00:00,34.4,50,0,16.9,19.5,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 16.9 km/h, gio giat 19.5 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
An Giang,2026-05-27 11:00:00,35.6,46,0,15.8,18.2,0.66,DRY_SOIL,93.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-27 12:00:00,36.8,42,0,15.1,17.4,0.61,DRY_SOIL,93.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-27 13:00:00,37.3,39,100,15.5,17.8,0.47,HEALTHY,63.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-27 14:00:00,35.6,44,78,21.2,25.8,0.18,HEALTHY,63.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 78%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-27 15:00:00,33.8,53,82,25.9,34.1,0.33,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 82%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-27 16:00:00,33.0,56,100,27.4,33.5,0.33,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-27 17:00:00,32.1,60,100,28.8,36.3,0.38,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-26 06:00:00,26.4,88,0,9.7,17.4,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 9.7 km/h, gio giat 17.4 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Can Tho,2026-05-26 07:00:00,28.4,80,0,13.0,20.6,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 13.0 km/h, gio giat 20.6 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Can Tho,2026-05-26 08:00:00,30.7,68,0,17.3,20.6,1.0,HEALTHY,90.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 17.3 km/h, gio giat 20.6 km/h, xac suat mua 0%. De xuat flow-rate 90.0%."
Can Tho,2026-05-26 09:00:00,32.4,59,0,19.8,22.8,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 19.8 km/h, gio giat 22.8 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Can Tho,2026-05-26 10:00:00,33.8,54,0,21.2,24.4,0.8,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (21.2/24.4 km/h). Tranh pesticide drift va mat on dinh UAV.
Can Tho,2026-05-26 11:00:00,34.8,50,0,21.6,24.8,0.8,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (21.6/24.8 km/h). Tranh pesticide drift va mat on dinh UAV.
Can Tho,2026-05-26 12:00:00,35.5,47,0,23.0,26.5,0.5,DRY_SOIL,93.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (23.0/26.5 km/h). Tranh pesticide drift va mat on dinh UAV.
Can Tho,2026-05-26 13:00:00,35.7,46,61,24.1,27.8,0.23,HEALTHY,63.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 61%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-26 14:00:00,35.4,46,0,25.6,29.4,0.35,DRY_SOIL,93.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (25.6/29.4 km/h). Tranh pesticide drift va mat on dinh UAV.
Can Tho,2026-05-26 15:00:00,34.9,47,0,25.6,29.4,0.65,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (25.6/29.4 km/h). Tranh pesticide drift va mat on dinh UAV.
Can Tho,2026-05-26 16:00:00,34.1,51,0,23.4,27.2,0.8,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (23.4/27.2 km/h). Tranh pesticide drift va mat on dinh UAV.
Can Tho,2026-05-26 17:00:00,32.7,56,0,23.8,31.0,0.65,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (23.8/31.0 km/h). Tranh pesticide drift va mat on dinh UAV.
Can Tho,2026-05-27 06:00:00,27.4,86,68,11.5,20.7,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 68%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-27 07:00:00,28.8,80,0,12.6,22.6,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-27 08:00:00,30.5,72,0,19.8,24.3,0.96,HEALTHY,90.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-27 09:00:00,32.0,63,0,22.3,25.7,0.71,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-27 10:00:00,33.6,56,100,22.0,25.3,0.48,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-27 11:00:00,33.7,56,100,20.5,25.9,0.52,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-27 12:00:00,33.3,57,100,18.7,25.0,0.72,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-27 13:00:00,33.7,55,0,18.4,24.8,0.91,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-27 14:00:00,33.0,56,0,20.9,28.1,0.61,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-27 15:00:00,32.6,57,0,21.2,29.6,0.65,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (21.2/29.6 km/h). Tranh pesticide drift va mat on dinh UAV.
Can Tho,2026-05-27 16:00:00,32.0,60,0,19.8,28.8,0.85,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (19.8/28.8 km/h). Tranh pesticide drift va mat on dinh UAV.
Can Tho,2026-05-27 17:00:00,31.0,63,0,21.2,31.2,0.65,HEALTHY,90.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (21.2/31.2 km/h). Tranh pesticide drift va mat on dinh UAV.
Dong Thap,2026-05-26 06:00:00,26.6,85,0,9.4,17.2,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 9.4 km/h, gio giat 17.2 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Dong Thap,2026-05-26 07:00:00,28.6,78,0,13.7,20.7,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 13.7 km/h, gio giat 20.7 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Dong Thap,2026-05-26 08:00:00,30.6,67,0,18.0,21.8,1.0,HEALTHY,90.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 18.0 km/h, gio giat 21.8 km/h, xac suat mua 0%. De xuat flow-rate 90.0%."
Dong Thap,2026-05-26 09:00:00,32.2,60,0,20.5,23.6,0.8,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (20.5/23.6 km/h). Tranh pesticide drift va mat on dinh UAV.
Dong Thap,2026-05-26 10:00:00,33.7,54,0,21.2,24.4,0.8,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (21.2/24.4 km/h). Tranh pesticide drift va mat on dinh UAV.
Dong Thap,2026-05-26 11:00:00,34.8,50,0,20.9,24.0,0.8,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (20.9/24.0 km/h). Tranh pesticide drift va mat on dinh UAV.
Dong Thap,2026-05-26 12:00:00,35.5,48,0,23.8,27.3,0.46,DRY_SOIL,93.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-26 13:00:00,35.4,48,62,25.2,29.0,0.08,HEALTHY,63.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 62%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-26 14:00:00,34.5,50,0,25.6,32.8,0.61,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-26 15:00:00,34.5,49,0,27.0,32.8,0.65,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (27.0/32.8 km/h). Tranh pesticide drift va mat on dinh UAV.
Dong Thap,2026-05-26 16:00:00,33.1,55,0,25.2,33.1,0.61,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-26 17:00:00,32.2,60,0,26.3,35.4,0.65,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (26.3/35.4 km/h). Tranh pesticide drift va mat on dinh UAV.
Dong Thap,2026-05-27 06:00:00,27.1,87,100,9.7,17.2,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-27 07:00:00,28.4,82,0,13.3,19.9,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-27 08:00:00,30.3,72,0,21.6,27.5,0.76,HEALTHY,90.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-27 09:00:00,31.8,65,0,23.0,26.5,0.71,HEALTHY,90.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-27 10:00:00,33.4,57,100,23.4,26.9,0.48,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-27 11:00:00,34.3,53,66,21.6,24.8,0.48,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 66%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-27 12:00:00,34.8,50,80,22.3,26.4,0.48,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 80%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-27 13:00:00,34.1,52,0,23.0,27.5,0.76,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-27 14:00:00,33.0,57,0,22.0,30.0,0.61,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-27 15:00:00,33.7,54,0,24.8,30.6,0.61,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-27 16:00:00,32.8,59,0,24.5,32.0,0.61,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-27 17:00:00,31.8,63,0,24.8,33.9,0.65,HEALTHY,90.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (24.8/33.9 km/h). Tranh pesticide drift va mat on dinh UAV.
Ha Noi,2026-05-26 06:00:00,29.4,64,0,8.6,18.1,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 8.6 km/h, gio giat 18.1 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ha Noi,2026-05-26 07:00:00,31.5,57,0,9.4,14.7,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 9.4 km/h, gio giat 14.7 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ha Noi,2026-05-26 08:00:00,34.0,48,0,11.9,15.0,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.9 km/h, gio giat 15.0 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ha Noi,2026-05-26 09:00:00,35.9,42,0,14.4,16.6,0.7,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 35.9C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ha Noi,2026-05-26 10:00:00,37.2,39,0,16.6,19.0,0.7,DRY_SOIL,93.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 37.2C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ha Noi,2026-05-26 11:00:00,37.2,48,0,18.4,21.1,0.7,DRY_SOIL,93.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 37.2C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ha Noi,2026-05-26 12:00:00,39.4,34,0,16.9,19.5,0.7,DRY_SOIL,93.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 39.4C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ha Noi,2026-05-26 13:00:00,40.2,32,0,15.8,18.2,0.7,DRY_SOIL,93.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 40.2C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ha Noi,2026-05-26 14:00:00,40.9,30,0,13.3,15.3,0.7,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 40.9C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ha Noi,2026-05-26 15:00:00,41.2,30,0,12.2,14.1,0.7,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 41.2C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ha Noi,2026-05-26 16:00:00,40.7,32,0,7.9,10.5,0.7,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 40.7C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ha Noi,2026-05-26 17:00:00,39.2,37,0,2.9,4.8,0.66,DRY_SOIL,103.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-27 06:00:00,29.5,81,100,9.4,14.3,0.73,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-27 07:00:00,30.8,75,0,10.8,14.2,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-27 08:00:00,32.3,67,0,7.6,9.1,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-27 09:00:00,34.5,58,0,4.3,5.0,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-27 10:00:00,36.5,50,0,2.9,3.3,0.66,DRY_SOIL,103.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-27 11:00:00,38.3,43,0,1.1,1.3,0.7,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 38.3C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ha Noi,2026-05-27 12:00:00,39.6,38,0,2.2,2.5,0.7,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 39.6C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ha Noi,2026-05-27 13:00:00,40.0,36,0,3.6,4.1,0.7,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 40.0C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ha Noi,2026-05-27 14:00:00,40.4,35,0,4.3,5.0,0.66,DRY_SOIL,103.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-27 15:00:00,39.6,39,0,11.9,13.7,0.66,DRY_SOIL,103.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-27 16:00:00,38.0,45,0,22.3,26.9,0.46,DRY_SOIL,93.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-27 17:00:00,35.5,55,0,25.9,34.2,0.31,DRY_SOIL,93.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-26 06:00:00,27.9,78,0,6.1,8.9,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 6.1 km/h, gio giat 8.9 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-26 07:00:00,29.1,72,0,5.8,7.3,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 5.8 km/h, gio giat 7.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-26 08:00:00,31.0,62,0,8.3,9.5,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 8.3 km/h, gio giat 9.5 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-26 09:00:00,32.8,54,0,11.2,12.9,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.2 km/h, gio giat 12.9 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ho Chi Minh,2026-05-26 10:00:00,34.2,48,0,13.0,14.9,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 13.0 km/h, gio giat 14.9 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ho Chi Minh,2026-05-26 11:00:00,34.3,60,0,13.3,15.3,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 13.3 km/h, gio giat 15.3 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ho Chi Minh,2026-05-26 12:00:00,36.8,40,0,13.3,15.3,0.65,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 36.8C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ho Chi Minh,2026-05-26 13:00:00,37.4,38,100,14.0,16.2,0.42,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-26 14:00:00,37.0,38,100,13.3,15.5,0.42,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-26 15:00:00,35.5,43,0,13.0,17.1,0.7,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 35.5C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
