location_name,latitude,longitude,timestamp,source,temperature_2m,relative_humidity_2m,precipitation,precipitation_probability,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description,evapotranspiration,soil_moisture_0_to_7cm,hour,date,dayofweek,month,flyability_score,decision_action,fly_label,risk_level
An Giang,10.5216,105.1259,2026-07-02 06:00:00,Open-Meteo,25.5,93,0.1,87,99,15580.0,12.7,23.8,51,Code 51,0.01,0.446,6,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-02 07:00:00,Open-Meteo,27.7,84,0.0,80,97,22500.0,14.6,21.6,3,Code 3,0.03,0.429,7,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-02 08:00:00,Open-Meteo,28.5,82,0.0,80,97,22300.0,14.6,27.0,3,Code 3,0.11,0.427,8,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-02 09:00:00,Open-Meteo,29.3,78,0.0,83,100,17760.0,14.6,34.9,3,Code 3,0.21,0.425,9,2026-07-02,3,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-02 10:00:00,Open-Meteo,29.6,77,0.0,86,93,18160.0,13.3,30.2,3,Code 3,0.31,0.422,10,2026-07-02,3,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-02 11:00:00,Open-Meteo,28.5,86,3.1,90,100,7200.0,13.5,38.5,96,Code 96,0.33,0.452,11,2026-07-02,3,7,0.57,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-02 12:00:00,Open-Meteo,28.1,86,0.6,95,98,6200.0,14.2,29.2,95,Code 95,0.33,0.453,12,2026-07-02,3,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-02 13:00:00,Open-Meteo,27.9,81,1.4,98,100,2340.0,16.5,38.5,95,Code 95,0.33,0.465,13,2026-07-02,3,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-02 14:00:00,Open-Meteo,27.6,87,1.4,100,100,5860.0,8.9,40.7,95,Code 95,0.25,0.475,14,2026-07-02,3,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-02 15:00:00,Open-Meteo,28.0,88,0.4,100,100,6760.0,10.8,26.3,95,Code 95,0.17,0.473,15,2026-07-02,3,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-02 16:00:00,Open-Meteo,26.9,90,1.4,100,100,4040.0,15.0,30.2,80,Code 80,0.15,0.482,16,2026-07-02,3,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-02 17:00:00,Open-Meteo,26.6,91,0.5,96,100,6440.0,13.5,28.8,53,Code 53,0.11,0.481,17,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 06:00:00,Open-Meteo,25.3,94,0.0,75,95,9480.0,12.3,18.7,3,Code 3,0.02,0.45,6,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 07:00:00,Open-Meteo,25.0,95,4.1,75,99,2140.0,16.8,29.2,96,Code 96,0.04,0.499,7,2026-07-03,4,7,0.57,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 08:00:00,Open-Meteo,25.3,94,3.5,76,100,2300.0,11.8,23.4,81,Code 81,0.11,0.515,8,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 09:00:00,Open-Meteo,26.2,91,1.6,79,100,3500.0,12.0,19.4,80,Code 80,0.21,0.508,9,2026-07-03,4,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 10:00:00,Open-Meteo,26.9,91,0.7,82,100,5120.0,11.3,21.2,53,Code 53,0.28,0.5,10,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 11:00:00,Open-Meteo,27.3,89,0.6,87,98,3480.0,14.6,27.7,53,Code 53,0.34,0.495,11,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 12:00:00,Open-Meteo,27.5,85,1.3,92,100,3920.0,16.3,36.4,80,Code 80,0.31,0.498,12,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 13:00:00,Open-Meteo,26.8,91,4.2,96,100,2360.0,13.9,38.9,95,Code 95,0.36,0.506,13,2026-07-03,4,7,0.53,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 14:00:00,Open-Meteo,26.5,94,1.2,98,100,4240.0,13.1,28.4,55,Code 55,0.36,0.505,14,2026-07-03,4,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 15:00:00,Open-Meteo,26.9,92,0.6,98,100,4780.0,16.7,29.9,53,Code 53,0.29,0.5,15,2026-07-03,4,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 16:00:00,Open-Meteo,27.0,92,0.5,96,100,4540.0,13.8,28.4,53,Code 53,0.22,0.497,16,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-03 17:00:00,Open-Meteo,26.9,93,0.5,92,100,4960.0,13.6,25.2,53,Code 53,0.15,0.495,17,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 06:00:00,Open-Meteo,24.8,95,0.1,71,100,13520.0,12.0,20.2,51,Code 51,0.01,0.484,6,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 07:00:00,Open-Meteo,25.7,94,0.0,75,100,13020.0,14.3,22.0,3,Code 3,0.03,0.482,7,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 08:00:00,Open-Meteo,25.1,93,3.4,80,100,2040.0,16.2,34.2,95,Code 95,0.13,0.518,8,2026-07-04,5,7,0.53,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 09:00:00,Open-Meteo,25.5,93,1.6,86,100,5080.0,13.8,27.0,80,Code 80,0.23,0.51,9,2026-07-04,5,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 10:00:00,Open-Meteo,27.7,85,0.4,90,100,8740.0,14.1,29.9,51,Code 51,0.33,0.504,10,2026-07-04,5,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 11:00:00,Open-Meteo,28.6,82,0.1,92,100,12180.0,15.3,33.8,51,Code 51,0.4,0.498,11,2026-07-04,5,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 12:00:00,Open-Meteo,27.6,84,1.7,94,100,2420.0,15.1,39.6,95,Code 95,0.33,0.51,12,2026-07-04,5,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 13:00:00,Open-Meteo,26.5,93,1.2,94,100,7780.0,9.9,40.7,55,Code 55,0.34,0.508,13,2026-07-04,5,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 14:00:00,Open-Meteo,27.7,88,0.3,94,100,3880.0,13.0,27.7,95,Code 95,0.31,0.502,14,2026-07-04,5,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 15:00:00,Open-Meteo,27.3,88,0.7,94,100,5700.0,11.6,25.6,53,Code 53,0.23,0.502,15,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 16:00:00,Open-Meteo,27.6,86,0.3,90,100,7660.0,12.5,24.5,51,Code 51,0.2,0.499,16,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-07-04 17:00:00,Open-Meteo,27.5,86,0.1,81,100,15040.0,11.4,24.1,51,Code 51,0.14,0.496,17,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 06:00:00,Open-Meteo,24.2,95,1.2,100,99,3820.0,12.1,24.1,55,Code 55,0.03,0.437,6,2026-07-02,3,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 07:00:00,Open-Meteo,26.7,90,1.0,96,96,19860.0,10.1,22.0,95,Code 95,0.05,0.415,7,2026-07-02,3,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 08:00:00,Open-Meteo,27.8,85,0.0,94,96,23140.0,10.8,25.9,3,Code 3,0.13,0.41,8,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 09:00:00,Open-Meteo,28.7,82,0.1,91,100,7100.0,15.1,31.7,51,Code 51,0.18,0.406,9,2026-07-02,3,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 10:00:00,Open-Meteo,27.9,86,1.5,90,97,6380.0,14.5,36.0,95,Code 95,0.25,0.417,10,2026-07-02,3,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 11:00:00,Open-Meteo,28.0,85,0.7,93,97,3040.0,17.0,36.7,95,Code 95,0.28,0.418,11,2026-07-02,3,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 12:00:00,Open-Meteo,28.0,85,3.3,97,99,2740.0,15.3,41.8,96,Code 96,0.31,0.427,12,2026-07-02,3,7,0.57,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 13:00:00,Open-Meteo,27.5,90,1.9,100,100,6900.0,8.3,40.3,95,Code 95,0.27,0.431,13,2026-07-02,3,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 14:00:00,Open-Meteo,26.6,88,3.5,100,100,2480.0,15.9,34.2,95,Code 95,0.29,0.439,14,2026-07-02,3,7,0.53,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 15:00:00,Open-Meteo,26.6,93,1.9,100,100,3360.0,11.1,30.2,80,Code 80,0.23,0.432,15,2026-07-02,3,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 16:00:00,Open-Meteo,26.3,93,0.9,100,100,4680.0,10.7,20.9,53,Code 53,0.17,0.431,16,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-02 17:00:00,Open-Meteo,26.2,95,1.1,98,100,3180.0,9.4,24.8,55,Code 55,0.12,0.435,17,2026-07-02,3,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 06:00:00,Open-Meteo,24.8,97,0.1,90,80,8820.0,11.5,22.3,51,Code 51,0.03,0.411,6,2026-07-03,4,7,0.92,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 07:00:00,Open-Meteo,25.5,94,0.1,94,100,11200.0,13.4,30.6,51,Code 51,0.05,0.41,7,2026-07-03,4,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 08:00:00,Open-Meteo,25.8,93,0.3,95,100,6260.0,11.4,30.2,51,Code 51,0.14,0.41,8,2026-07-03,4,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 09:00:00,Open-Meteo,26.2,92,0.6,96,100,4620.0,11.7,28.1,53,Code 53,0.2,0.413,9,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 10:00:00,Open-Meteo,26.6,91,0.5,96,100,3720.0,12.4,27.0,53,Code 53,0.26,0.415,10,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 11:00:00,Open-Meteo,27.1,88,0.9,98,100,3940.0,12.3,29.5,53,Code 53,0.23,0.42,11,2026-07-03,4,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 12:00:00,Open-Meteo,26.7,93,1.1,99,100,6700.0,11.6,28.8,95,Code 95,0.24,0.426,12,2026-07-03,4,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 13:00:00,Open-Meteo,26.3,93,1.1,100,100,3240.0,15.6,29.9,55,Code 55,0.29,0.431,13,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 14:00:00,Open-Meteo,26.7,92,1.2,99,100,3440.0,13.8,31.3,55,Code 55,0.29,0.431,14,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 15:00:00,Open-Meteo,26.8,91,1.0,97,100,2960.0,14.1,33.5,55,Code 55,0.28,0.431,15,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 16:00:00,Open-Meteo,26.3,95,1.4,94,100,3300.0,10.4,32.8,80,Code 80,0.25,0.435,16,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-03 17:00:00,Open-Meteo,26.2,95,0.9,90,100,4300.0,11.2,20.9,53,Code 53,0.18,0.432,17,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 06:00:00,Open-Meteo,24.4,97,0.1,65,100,8580.0,12.5,18.7,51,Code 51,0.02,0.425,6,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 07:00:00,Open-Meteo,25.2,95,0.0,67,100,13260.0,11.6,28.1,3,Code 3,0.05,0.421,7,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 08:00:00,Open-Meteo,25.9,91,0.1,70,100,7060.0,14.0,29.9,51,Code 51,0.15,0.419,8,2026-07-04,5,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 09:00:00,Open-Meteo,26.9,86,0.1,72,100,10940.0,14.9,28.4,51,Code 51,0.24,0.417,9,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 10:00:00,Open-Meteo,27.9,81,0.1,76,100,8240.0,14.7,28.4,51,Code 51,0.32,0.413,10,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 11:00:00,Open-Meteo,28.4,82,0.2,83,100,9720.0,13.9,32.4,51,Code 51,0.36,0.411,11,2026-07-04,5,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 12:00:00,Open-Meteo,29.9,75,0.2,90,100,15020.0,15.9,39.6,95,Code 95,0.33,0.407,12,2026-07-04,5,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 13:00:00,Open-Meteo,26.9,88,4.4,96,100,2860.0,15.1,40.7,96,Code 96,0.36,0.439,13,2026-07-04,5,7,0.57,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 14:00:00,Open-Meteo,27.3,87,1.0,98,100,5460.0,10.0,36.7,55,Code 55,0.33,0.43,14,2026-07-04,5,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 15:00:00,Open-Meteo,27.9,84,0.3,98,100,7400.0,7.6,28.4,51,Code 51,0.25,0.426,15,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 16:00:00,Open-Meteo,27.6,84,0.3,96,100,9040.0,8.4,25.9,51,Code 51,0.22,0.423,16,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-07-04 17:00:00,Open-Meteo,27.4,86,0.2,92,100,11960.0,7.0,20.5,51,Code 51,0.15,0.42,17,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 06:00:00,Open-Meteo,25.0,95,0.1,94,100,13620.0,12.1,22.0,51,Code 51,0.01,0.481,6,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 07:00:00,Open-Meteo,27.6,83,0.0,88,88,24220.0,17.2,23.4,3,Code 3,0.03,0.474,7,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 08:00:00,Open-Meteo,28.6,80,0.0,87,74,28840.0,13.3,31.0,2,Code 2,0.08,0.471,8,2026-07-02,3,7,0.77,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 09:00:00,Open-Meteo,29.3,79,0.1,87,96,12400.0,14.5,37.4,51,Code 51,0.15,0.468,9,2026-07-02,3,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 10:00:00,Open-Meteo,29.3,80,0.9,88,85,28840.0,13.5,37.8,95,Code 95,0.3,0.471,10,2026-07-02,3,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 11:00:00,Open-Meteo,29.9,79,0.1,92,90,15240.0,13.9,34.2,95,Code 95,0.35,0.468,11,2026-07-02,3,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 12:00:00,Open-Meteo,27.7,87,4.1,97,100,2800.0,14.3,39.2,96,Code 96,0.35,0.508,12,2026-07-02,3,7,0.57,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 13:00:00,Open-Meteo,26.8,87,3.0,100,100,1740.0,13.3,31.0,95,Code 95,0.36,0.498,13,2026-07-02,3,7,0.53,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 14:00:00,Open-Meteo,27.1,89,2.2,100,100,4040.0,12.3,31.3,95,Code 95,0.31,0.508,14,2026-07-02,3,7,0.53,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 15:00:00,Open-Meteo,26.4,91,0.7,99,100,4900.0,12.0,31.3,53,Code 53,0.33,0.504,15,2026-07-02,3,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 16:00:00,Open-Meteo,27.1,92,0.3,98,100,6420.0,9.2,22.3,51,Code 51,0.22,0.499,16,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-02 17:00:00,Open-Meteo,26.7,91,0.3,98,100,6140.0,14.8,26.3,51,Code 51,0.13,0.495,17,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 06:00:00,Open-Meteo,25.0,96,0.0,69,93,15000.0,11.8,23.0,3,Code 3,0.01,0.482,6,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 07:00:00,Open-Meteo,25.8,93,0.1,73,100,6460.0,13.2,30.2,51,Code 51,0.04,0.481,7,2026-07-03,4,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 08:00:00,Open-Meteo,25.8,93,0.7,76,90,3280.0,13.9,31.3,53,Code 53,0.11,0.486,8,2026-07-03,4,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 09:00:00,Open-Meteo,26.7,91,1.0,79,100,2920.0,14.5,31.3,55,Code 55,0.19,0.492,9,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 10:00:00,Open-Meteo,26.6,91,1.5,82,100,3240.0,13.0,30.6,80,Code 80,0.28,0.505,10,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 11:00:00,Open-Meteo,26.9,89,0.9,87,100,4440.0,13.0,25.2,53,Code 53,0.32,0.505,11,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 12:00:00,Open-Meteo,26.4,89,2.0,93,100,2880.0,16.5,30.2,80,Code 80,0.37,0.52,12,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 13:00:00,Open-Meteo,26.9,86,1.1,98,99,3560.0,18.9,35.6,55,Code 55,0.32,0.504,13,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 14:00:00,Open-Meteo,27.7,86,0.6,100,100,4420.0,17.4,37.4,53,Code 53,0.33,0.502,14,2026-07-03,4,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 15:00:00,Open-Meteo,27.1,89,0.5,100,100,4360.0,14.4,35.6,53,Code 53,0.32,0.501,15,2026-07-03,4,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 16:00:00,Open-Meteo,26.6,94,0.6,100,100,4020.0,12.6,32.4,53,Code 53,0.27,0.501,16,2026-07-03,4,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-03 17:00:00,Open-Meteo,26.3,95,0.6,98,100,4320.0,12.8,24.1,53,Code 53,0.16,0.504,17,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 06:00:00,Open-Meteo,24.6,96,0.0,53,99,10520.0,12.9,21.2,3,Code 3,0.01,0.497,6,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 07:00:00,Open-Meteo,25.3,93,0.0,59,99,13380.0,15.3,22.7,3,Code 3,0.05,0.495,7,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 08:00:00,Open-Meteo,26.2,90,0.2,66,100,5020.0,14.5,32.8,51,Code 51,0.16,0.495,8,2026-07-04,5,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 09:00:00,Open-Meteo,26.7,87,0.3,73,100,5480.0,15.1,32.4,51,Code 51,0.25,0.495,9,2026-07-04,5,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 10:00:00,Open-Meteo,27.8,83,0.3,80,100,7940.0,14.8,31.3,51,Code 51,0.32,0.494,10,2026-07-04,5,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 11:00:00,Open-Meteo,28.7,79,0.2,86,100,9300.0,15.5,33.5,51,Code 51,0.42,0.492,11,2026-07-04,5,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 12:00:00,Open-Meteo,29.9,76,0.1,92,100,12720.0,12.0,34.9,51,Code 51,0.44,0.489,12,2026-07-04,5,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 13:00:00,Open-Meteo,27.1,90,3.8,96,100,2400.0,10.7,40.3,95,Code 95,0.37,0.517,13,2026-07-04,5,7,0.53,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 14:00:00,Open-Meteo,26.9,89,1.6,97,100,4380.0,12.9,28.1,80,Code 80,0.32,0.515,14,2026-07-04,5,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 15:00:00,Open-Meteo,27.8,84,0.4,97,100,8280.0,12.2,29.2,51,Code 51,0.28,0.51,15,2026-07-04,5,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 16:00:00,Open-Meteo,27.5,85,0.1,94,100,9040.0,13.1,27.7,51,Code 51,0.24,0.506,16,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-07-04 17:00:00,Open-Meteo,27.5,87,0.1,89,100,13480.0,9.6,22.7,51,Code 51,0.14,0.503,17,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Ha Noi,21.0285,105.8542,2026-07-02 06:00:00,Open-Meteo,25.4,98,0.2,64,99,4980.0,6.4,17.3,51,Code 51,0.02,0.427,6,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Ha Noi,21.0285,105.8542,2026-07-02 07:00:00,Open-Meteo,27.3,96,0.1,55,27,13040.0,9.2,18.0,51,Code 51,0.04,0.419,7,2026-07-02,3,7,0.92,RETURN_TO_CHARGING,NO_FLY,HIGH
Ha Noi,21.0285,105.8542,2026-07-02 08:00:00,Open-Meteo,28.8,84,0.0,58,41,13520.0,9.4,21.6,1,Code 1,0.1,0.417,8,2026-07-02,3,7,0.92,RETURN_TO_CHARGING,NO_FLY,HIGH
Ha Noi,21.0285,105.8542,2026-07-02 09:00:00,Open-Meteo,29.7,80,0.2,67,32,8100.0,10.0,23.4,51,Code 51,0.19,0.414,9,2026-07-02,3,7,0.92,RETURN_TO_CHARGING,NO_FLY,HIGH
Ha Noi,21.0285,105.8542,2026-07-02 10:00:00,Open-Meteo,30.4,76,0.2,76,97,9580.0,8.8,23.0,95,Code 95,0.19,0.411,10,2026-07-02,3,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
