timestamp,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,location_name,latitude,longitude,source,weather_description
2026-04-15 17:00:00,30.8,53,,0.0,82,,7.1,18.4,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-15 18:00:00,29.9,58,,0.0,25,,4.7,15.8,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-15 19:00:00,29.5,65,,0.0,7,,4.0,10.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-15 20:00:00,29.0,68,,0.0,4,,5.6,8.3,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-15 21:00:00,28.5,70,,0.0,9,,8.2,14.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-15 22:00:00,28.0,72,,0.0,9,,8.0,14.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-15 23:00:00,27.5,76,,0.0,0,,8.4,14.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 00:00:00,27.0,76,,0.0,0,,8.9,15.1,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 01:00:00,26.5,80,,0.0,29,,8.1,15.1,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 02:00:00,26.1,81,,0.0,27,,8.8,15.1,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 03:00:00,25.8,82,,0.0,70,,7.1,15.1,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 04:00:00,25.4,85,,0.0,94,,4.5,11.9,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 05:00:00,25.0,87,,0.0,22,,4.4,7.6,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 06:00:00,24.9,88,,0.0,2,,4.0,7.2,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 07:00:00,26.6,78,,0.0,4,,4.5,11.9,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 08:00:00,29.0,69,,0.0,0,,7.0,18.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 09:00:00,30.6,61,,0.0,0,,7.2,20.9,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 10:00:00,32.0,55,,0.0,0,,6.5,20.5,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 11:00:00,33.4,49,,0.0,0,,7.3,22.3,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 12:00:00,34.5,45,,0.0,9,,8.0,23.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 13:00:00,35.2,42,,0.0,11,,9.5,26.3,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 14:00:00,35.7,41,,0.0,7,,8.2,24.5,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 15:00:00,35.5,41,,0.0,45,,8.5,22.7,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 16:00:00,35.0,42,,0.0,53,,10.7,23.4,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 17:00:00,34.3,43,,0.0,5,,9.7,23.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 18:00:00,32.8,48,,0.0,6,,6.6,19.1,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 19:00:00,31.4,51,,0.0,13,,12.2,23.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 20:00:00,30.6,59,,0.0,2,,13.4,24.1,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 21:00:00,29.5,64,,0.0,1,,13.5,23.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 22:00:00,28.6,68,,0.0,0,,12.4,23.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-16 23:00:00,27.9,72,,0.0,1,,10.9,22.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 00:00:00,27.3,76,,0.0,0,,11.2,19.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 01:00:00,27.0,82,,0.0,0,,10.0,19.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 02:00:00,26.8,84,,0.0,0,,9.2,17.3,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 03:00:00,26.4,85,,0.0,0,,7.9,15.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 04:00:00,25.9,87,,0.0,0,,7.1,13.3,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 05:00:00,25.5,90,,0.0,0,,5.8,11.9,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 06:00:00,25.2,91,,0.0,0,,5.0,9.7,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 07:00:00,26.6,83,,0.0,0,,4.2,13.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 08:00:00,29.0,68,,0.0,4,,8.5,19.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 09:00:00,30.6,60,,0.0,13,,9.3,23.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 10:00:00,32.2,53,,0.0,4,,7.9,23.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 11:00:00,33.4,47,,0.0,5,,6.2,22.7,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 12:00:00,34.7,43,,0.0,53,,5.7,20.9,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 13:00:00,35.2,38,,0.0,44,,6.5,20.5,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 14:00:00,35.7,36,,0.0,13,,6.9,20.2,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 15:00:00,36.0,35,,0.0,39,,8.0,20.9,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 16:00:00,35.6,35,,0.0,33,,9.4,22.3,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 17:00:00,35.1,36,,0.0,26,,7.4,21.6,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 18:00:00,33.2,43,,0.0,45,,6.4,14.8,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 19:00:00,31.4,50,,0.0,10,,5.6,12.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 20:00:00,31.0,51,,0.0,9,,8.1,11.9,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 21:00:00,29.8,59,,0.0,0,,14.5,25.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 22:00:00,28.7,65,,0.0,0,,12.5,25.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-17 23:00:00,27.8,69,,0.0,0,,10.3,21.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 00:00:00,27.1,73,,0.0,21,,8.9,17.6,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 01:00:00,26.6,80,,0.0,95,,7.4,15.1,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 02:00:00,26.4,83,,0.0,100,,6.8,12.6,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 03:00:00,26.0,85,,0.0,100,,6.8,12.2,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 04:00:00,25.7,87,,0.0,85,,6.4,11.5,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 05:00:00,25.5,87,,0.0,16,,6.2,11.2,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 06:00:00,25.3,88,,0.0,4,,5.6,10.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 07:00:00,26.9,80,,0.0,0,,6.9,14.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 08:00:00,29.0,69,,0.0,3,,8.7,20.5,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 09:00:00,30.7,61,,0.0,30,,7.1,20.9,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 10:00:00,32.0,54,,0.0,9,,7.4,21.2,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 11:00:00,33.3,48,,0.0,2,,7.8,22.7,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 12:00:00,34.7,42,,0.0,47,,8.8,24.5,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 13:00:00,34.6,39,,0.0,58,,7.1,24.1,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 14:00:00,35.2,39,,0.0,39,,11.1,25.9,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 15:00:00,34.0,45,,0.0,13,,14.0,31.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 16:00:00,33.3,47,,0.0,5,,10.5,30.2,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 17:00:00,33.0,47,,0.0,5,,9.5,22.3,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 18:00:00,31.5,51,,0.0,8,,7.2,19.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 19:00:00,30.1,63,,0.0,9,,3.8,11.9,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 20:00:00,30.0,62,,0.0,9,,7.5,11.2,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 21:00:00,29.5,62,,0.0,3,,14.1,24.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 22:00:00,28.6,67,,0.0,1,,12.5,24.5,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-18 23:00:00,27.9,71,,0.0,0,,10.9,21.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 00:00:00,27.5,75,,0.0,53,,10.7,19.1,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 01:00:00,27.0,81,,0.0,79,,8.7,18.4,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 02:00:00,26.9,82,,0.0,70,,6.5,15.1,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 03:00:00,26.5,84,,0.0,64,,4.5,10.8,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 04:00:00,26.2,86,,0.0,60,,3.1,7.6,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 05:00:00,26.1,87,,0.0,24,,2.7,4.7,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 06:00:00,26.3,86,,0.0,21,,5.7,9.0,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 07:00:00,27.5,80,,0.0,38,,3.8,18.7,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 08:00:00,28.9,73,,0.2,23,,8.7,19.1,51,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 09:00:00,30.1,67,,0.1,11,,9.9,24.5,51,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 10:00:00,31.8,59,,0.0,17,,8.5,24.1,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 11:00:00,32.9,53,,0.1,23,,8.2,23.4,51,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 12:00:00,33.7,51,,0.0,26,,7.8,23.4,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 13:00:00,33.7,50,,0.0,11,,9.0,23.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 14:00:00,34.2,48,,0.0,14,,10.1,24.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 15:00:00,34.2,48,,0.0,19,,12.0,27.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 16:00:00,33.5,49,,0.0,21,,10.8,26.6,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 17:00:00,32.8,50,,0.0,12,,10.3,23.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 18:00:00,31.5,55,,0.0,38,,10.4,21.2,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 19:00:00,30.0,65,,0.0,16,,9.0,18.7,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 20:00:00,29.2,69,,0.0,30,,7.6,15.8,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 21:00:00,28.8,69,,0.0,99,,11.0,19.1,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 22:00:00,28.0,70,,0.0,100,,10.4,19.8,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-19 23:00:00,27.5,77,,0.0,100,,2.7,18.0,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 00:00:00,27.2,77,,0.0,94,,1.2,3.2,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 01:00:00,25.8,89,,0.0,100,,1.7,3.2,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 02:00:00,25.9,90,,0.0,100,,0.0,4.3,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 03:00:00,26.0,90,,0.0,62,,0.8,1.4,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 04:00:00,25.7,90,,0.0,99,,2.3,3.2,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 05:00:00,25.6,89,,0.0,86,,1.6,2.9,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 06:00:00,25.6,88,,0.0,88,,4.1,5.8,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 07:00:00,27.4,79,,0.0,95,,6.2,8.6,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 08:00:00,29.1,68,,0.0,17,,11.2,22.3,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 09:00:00,30.4,61,,0.0,6,,12.9,27.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 10:00:00,31.6,55,,0.0,19,,10.9,27.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 11:00:00,32.6,53,,0.0,27,,8.3,25.2,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 12:00:00,33.4,51,,0.0,8,,8.7,22.7,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 13:00:00,33.0,52,,0.0,98,,9.6,24.1,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 14:00:00,32.0,54,,0.1,58,,14.0,30.6,51,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 15:00:00,31.8,56,,0.0,29,,8.9,30.2,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 16:00:00,31.9,56,,0.0,42,,12.0,25.2,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 17:00:00,31.2,57,,0.0,23,,9.9,25.2,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 18:00:00,30.0,61,,0.0,16,,5.0,18.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 19:00:00,29.0,63,,0.0,9,,8.7,7.9,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 20:00:00,28.5,63,,0.0,7,,11.9,20.5,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 21:00:00,27.8,64,,0.0,96,,13.6,23.8,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 22:00:00,27.1,66,,0.0,90,,13.1,23.8,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-20 23:00:00,26.5,70,,0.0,90,,11.1,22.7,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 00:00:00,25.9,73,,0.0,100,,8.2,19.1,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 01:00:00,25.2,80,,0.0,98,,5.8,14.0,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 02:00:00,25.0,81,,0.0,100,,6.2,10.4,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 03:00:00,24.6,82,,0.0,100,,5.2,10.1,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 04:00:00,24.1,84,,0.0,100,,4.5,8.3,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 05:00:00,24.1,83,,0.0,100,,2.9,6.1,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 06:00:00,24.0,84,,0.0,97,,4.1,5.8,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 07:00:00,26.0,78,,0.0,1,,5.9,11.5,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 08:00:00,28.1,70,,0.0,1,,8.2,18.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 09:00:00,29.9,62,,0.0,1,,12.8,27.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 10:00:00,31.2,54,,0.0,1,,13.0,28.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 11:00:00,32.5,50,,0.0,100,,11.9,28.4,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 12:00:00,32.4,50,,0.0,75,,12.9,27.0,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 13:00:00,31.7,53,,0.0,100,,11.4,27.4,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 14:00:00,31.9,53,,0.0,88,,13.4,27.4,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 15:00:00,31.7,53,,0.0,30,,12.2,28.8,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 16:00:00,32.0,51,,0.0,38,,11.6,25.9,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 17:00:00,31.1,55,,0.0,6,,10.2,24.1,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 18:00:00,30.0,58,,0.0,11,,6.9,18.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 19:00:00,28.9,61,,0.0,12,,9.6,15.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 20:00:00,28.2,61,,0.0,9,,12.6,22.7,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 21:00:00,27.5,63,,0.0,5,,11.0,21.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 22:00:00,26.9,66,,0.0,2,,10.2,18.7,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-21 23:00:00,26.2,70,,0.0,1,,9.8,17.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 00:00:00,25.7,73,,0.0,19,,9.5,16.9,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 01:00:00,25.1,78,,0.0,2,,7.9,15.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 02:00:00,24.6,80,,0.0,1,,7.5,13.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 03:00:00,24.2,82,,0.0,0,,6.9,12.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 04:00:00,23.8,84,,0.0,0,,6.3,11.5,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 05:00:00,23.6,85,,0.0,1,,6.9,11.5,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 06:00:00,23.5,86,,0.0,0,,6.2,11.5,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 07:00:00,25.5,83,,0.0,0,,5.7,11.9,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 08:00:00,27.9,75,,0.0,0,,6.2,14.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 09:00:00,29.6,63,,0.0,0,,9.7,22.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 10:00:00,30.9,58,,0.0,1,,10.1,23.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 11:00:00,32.2,53,,0.0,63,,8.3,23.8,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 12:00:00,32.1,54,,0.0,97,,10.6,22.7,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 13:00:00,31.9,56,,0.0,38,,6.9,24.5,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 14:00:00,32.4,55,,0.0,33,,6.1,18.0,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 15:00:00,32.5,53,,0.0,60,,6.1,16.6,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 16:00:00,32.2,54,,0.0,90,,6.7,15.8,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 17:00:00,31.8,58,,0.0,55,,5.0,14.4,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 18:00:00,30.8,66,,0.0,29,,1.4,9.0,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 19:00:00,29.4,67,,0.0,16,,6.0,10.1,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 20:00:00,29.0,67,,0.0,6,,9.1,14.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 21:00:00,28.3,67,,0.0,0,,12.3,21.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 22:00:00,27.2,71,,0.0,0,,11.8,21.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-22 23:00:00,26.4,74,,0.0,0,,10.7,20.2,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 00:00:00,25.8,77,,0.0,0,,9.6,18.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 01:00:00,25.3,84,,0.0,0,,7.4,16.2,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 02:00:00,24.9,86,,0.0,0,,6.3,12.2,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 03:00:00,24.5,89,,0.0,0,,6.1,10.4,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 04:00:00,24.2,91,,0.0,0,,5.4,10.1,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 05:00:00,23.8,93,,0.0,0,,4.8,8.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 06:00:00,23.8,93,,0.0,0,,4.8,7.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 07:00:00,25.8,84,,0.0,0,,6.1,13.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 08:00:00,28.0,75,,0.0,0,,9.1,19.1,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 09:00:00,29.6,66,,0.0,0,,11.5,25.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 10:00:00,31.0,58,,0.0,15,,10.9,25.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 11:00:00,32.2,53,,0.0,22,,9.5,24.8,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 12:00:00,33.0,49,,0.0,60,,9.1,23.0,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 13:00:00,33.2,51,,0.0,55,,8.4,22.3,2,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 14:00:00,33.4,49,,0.0,46,,8.5,20.5,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 15:00:00,33.5,49,,0.0,23,,10.3,22.0,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 16:00:00,33.0,50,,0.0,17,,11.1,22.7,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 17:00:00,32.2,53,,0.0,11,,9.5,22.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 18:00:00,30.6,58,,0.0,13,,6.1,16.9,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 19:00:00,29.4,63,,0.0,29,,7.0,21.2,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 20:00:00,29.1,64,,0.0,3,,10.4,17.6,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 21:00:00,28.4,65,,0.0,86,,10.5,18.7,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 22:00:00,27.2,69,,0.0,2,,8.1,18.0,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-23 23:00:00,26.1,75,,0.0,0,,6.3,13.7,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-24 00:00:00,25.5,80,,0.0,0,,6.7,10.8,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-24 01:00:00,25.0,87,,0.0,0,,7.5,13.3,0,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-24 02:00:00,24.6,91,,0.0,26,,8.0,13.7,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-24 03:00:00,24.2,95,,0.0,100,,5.5,13.3,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-24 04:00:00,23.9,96,,0.0,89,,4.8,8.6,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-24 05:00:00,23.6,97,,0.0,91,,5.1,7.9,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-24 06:00:00,23.7,97,,0.0,99,,5.7,8.6,3,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
2026-04-24 07:00:00,25.6,90,,0.0,33,,4.8,12.6,1,Dong Thap,10.4939,105.6882,Open-Meteo-Historical,
